Source,Target,Type,Kind,Id,Label,Weight
33,82,Undirected,Familienverhältnis,0,,5
58,59,Undirected,Familienverhältnis,1,,5
1,82,Undirected,Familienverhältnis,2,,5
2,180,Undirected,Familienverhältnis,3,,5
104,426,Undirected,Familienverhältnis,4,,5
15,79,Undirected,Familienverhältnis,5,,5
187,34,Directed,Geschäftsbeziehung (bezahlt),7,,2
187,76,Directed,Geschäftsbeziehung (bezahlt),8,,2
187,103,Directed,Geschäftsbeziehung (bezahlt),9,,2
187,99,Directed,Geschäftsbeziehung (bezahlt),10,,2
187,127,Directed,Geschäftsbeziehung (bezahlt),11,,2
187,129,Directed,Geschäftsbeziehung (bezahlt),12,,2
187,133,Directed,Geschäftsbeziehung (bezahlt),13,,2
187,137,Directed,Geschäftsbeziehung (bezahlt),14,,2
187,138,Directed,Geschäftsbeziehung (bezahlt),15,,2
187,139,Directed,Geschäftsbeziehung (bezahlt),16,,2
187,153,Directed,Geschäftsbeziehung (bezahlt),17,,2
187,155,Directed,Geschäftsbeziehung (bezahlt),18,,2
187,159,Directed,Geschäftsbeziehung (bezahlt),19,,2
187,161,Directed,Geschäftsbeziehung (bezahlt),20,,2
187,162,Directed,Geschäftsbeziehung (bezahlt),21,,2
187,163,Directed,Geschäftsbeziehung (bezahlt),22,,2
187,164,Directed,Geschäftsbeziehung (bezahlt),23,,2
187,165,Directed,Geschäftsbeziehung (bezahlt),24,,2
187,167,Directed,Geschäftsbeziehung (bezahlt),25,,2
187,168,Directed,Geschäftsbeziehung (bezahlt),26,,2
187,176,Directed,Geschäftsbeziehung (bezahlt),27,,2
187,177,Directed,Geschäftsbeziehung (bezahlt),28,,2
187,181,Directed,Geschäftsbeziehung (bezahlt),29,,2
187,182,Directed,Geschäftsbeziehung (bezahlt),30,,2
187,183,Directed,Geschäftsbeziehung (bezahlt),31,,2
187,184,Directed,Geschäftsbeziehung (bezahlt),32,,2
187,185,Directed,Geschäftsbeziehung (bezahlt),33,,2
187,186,Directed,Geschäftsbeziehung (bezahlt),34,,2
187,189,Directed,Geschäftsbeziehung (bezahlt),35,,2
187,198,Directed,Geschäftsbeziehung (bezahlt),36,,2
187,199,Directed,Geschäftsbeziehung (bezahlt),37,,2
187,200,Directed,Geschäftsbeziehung (bezahlt),38,,2
187,201,Directed,Geschäftsbeziehung (bezahlt),39,,2
187,204,Directed,Geschäftsbeziehung (bezahlt),40,,2
187,205,Directed,Geschäftsbeziehung (bezahlt),41,,2
187,206,Directed,Geschäftsbeziehung (bezahlt),42,,2
187,216,Directed,Geschäftsbeziehung (bezahlt),43,,2
187,217,Directed,Geschäftsbeziehung (bezahlt),44,,2
187,218,Directed,Geschäftsbeziehung (bezahlt),45,,2
187,219,Directed,Geschäftsbeziehung (bezahlt),46,,2
187,220,Directed,Geschäftsbeziehung (bezahlt),47,,2
187,221,Directed,Geschäftsbeziehung (bezahlt),48,,2
187,222,Directed,Geschäftsbeziehung (bezahlt),49,,2
187,273,Directed,Geschäftsbeziehung (bezahlt),50,,2
187,274,Directed,Geschäftsbeziehung (bezahlt),51,,2
187,275,Directed,Geschäftsbeziehung (bezahlt),52,,2
187,276,Directed,Geschäftsbeziehung (bezahlt),53,,2
1,187,Undirected,Bürgermeister (Amt im Amt),54,,4
2,187,Undirected,Bürgermeister (Amt im Amt),55,,4
119,187,Undirected,Bürgermeister (Amt im Amt),56,,4
449,187,Undirected,Bürgermeister (Amt im Amt),57,,4
449,119,Undirected,selbes Amt im Amt (Bürgermeister),58,,2
449,2,Undirected,selbes Amt im Amt (Bürgermeister),59,,2
449,1,Undirected,selbes Amt im Amt (Bürgermeister),60,,2
2,1,Undirected,selbes Amt im Amt (Bürgermeister),61,,2
2,119,Undirected,selbes Amt im Amt (Bürgermeister),62,,2
1,119,Undirected,selbes Amt im Amt (Bürgermeister),63,,2
1,110,Undirected,selbes Amt im Amt (Bürgermeister),64,,2
1,106,Undirected,selbes Amt im Amt (Bürgermeister),65,,2
2,106,Undirected,selbes Amt im Amt (Bürgermeister),66,,2
2,110,Undirected,selbes Amt im Amt (Bürgermeister),67,,2
119,110,Undirected,selbes Amt im Amt (Bürgermeister),68,,2
119,106,Undirected,selbes Amt im Amt (Bürgermeister),69,,2
449,106,Undirected,selbes Amt im Amt (Bürgermeister),70,,2
449,110,Undirected,selbes Amt im Amt (Bürgermeister),71,,2
106,187,Undirected,Bürgermeister (Amt im Amt),72,,4
110,187,Undirected,Bürgermeister (Amt im Amt),73,,4
14,1,Undirected,selbes Amt im Amt (Bürgermeister),81,,2
35,187,Undirected,Gerichtsverwandter (Amt im Amt),75,,2
80,187,Undirected,Gerichtsverwandter (Amt im Amt),76,,2
89,187,Undirected,Gerichtsverwandter (Amt im Amt),77,,2
120,187,Undirected,Gerichtsverwandter (Amt im Amt),78,,2
193,187,Undirected,Gerichtsverwandter (Amt im Amt),79,,2
14,187,Undirected,Bürgermeister (Amt im Amt),80,,4
14,2,Undirected,selbes Amt im Amt (Bürgermeister),82,,2
14,106,Undirected,selbes Amt im Amt (Bürgermeister),83,,2
14,110,Undirected,selbes Amt im Amt (Bürgermeister),84,,2
14,119,Undirected,selbes Amt im Amt (Bürgermeister),85,,2
14,449,Undirected,selbes Amt im Amt (Bürgermeister),86,,2
14,1,Undirected,selbes Amt im Amt (Bürgermeister),87,,2
35,80,Undirected,selbes Amt im Amt (Gerichtsverwandter),88,,2
35,89,Undirected,selbes Amt im Amt (Gerichtsverwandter),89,,2
35,120,Undirected,selbes Amt im Amt (Gerichtsverwandter),90,,2
35,193,Undirected,selbes Amt im Amt (Gerichtsverwandter),91,,2
80,89,Undirected,selbes Amt im Amt (Gerichtsverwandter),92,,2
80,120,Undirected,selbes Amt im Amt (Gerichtsverwandter),93,,2
80,193,Undirected,selbes Amt im Amt (Gerichtsverwandter),94,,2
89,193,Undirected,selbes Amt im Amt (Gerichtsverwandter),95,,2
89,120,Undirected,selbes Amt im Amt (Gerichtsverwandter),96,,2
120,193,Undirected,selbes Amt im Amt (Gerichtsverwandter),97,,2
23,187,Undirected,Schreiber (Amt im Amt),98,,3
71,187,Undirected,Schreiber (Amt im Amt),99,,3
74,187,Undirected,Schreiber (Amt im Amt),100,,3
82,187,Undirected,Schreiber (Amt im Amt),101,,3
83,187,Undirected,Schreiber (Amt im Amt),102,,3
94,187,Undirected,Schreiber (Amt im Amt),103,,3
156,187,Undirected,Schreiber (Amt im Amt),104,,3
23,71,Undirected,selbes Amt im Amt (Schreiber),105,,2
23,74,Undirected,selbes Amt im Amt (Schreiber),106,,2
23,82,Undirected,selbes Amt im Amt (Schreiber),107,,2
23,83,Undirected,selbes Amt im Amt (Schreiber),108,,2
23,94,Undirected,selbes Amt im Amt (Schreiber),109,,2
23,156,Undirected,selbes Amt im Amt (Schreiber),110,,2
71,74,Undirected,selbes Amt im Amt (Schreiber),111,,2
71,82,Undirected,selbes Amt im Amt (Schreiber),112,,2
71,83,Undirected,selbes Amt im Amt (Schreiber),113,,2
71,94,Undirected,selbes Amt im Amt (Schreiber),114,,2
71,156,Undirected,selbes Amt im Amt (Schreiber),115,,2
74,82,Undirected,selbes Amt im Amt (Schreiber),116,,2
74,83,Undirected,selbes Amt im Amt (Schreiber),117,,2
74,94,Undirected,selbes Amt im Amt (Schreiber),118,,2
74,156,Undirected,selbes Amt im Amt (Schreiber),119,,2
82,83,Undirected,selbes Amt im Amt (Schreiber),120,,2
82,94,Undirected,selbes Amt im Amt (Schreiber),121,,2
82,156,Undirected,selbes Amt im Amt (Schreiber),122,,2
83,94,Undirected,selbes Amt im Amt (Schreiber),123,,2
83,156,Undirected,selbes Amt im Amt (Schreiber),124,,2
94,156,Undirected,selbes Amt im Amt (Schreiber),125,,2
190,187,Undirected,Schreiber (Amt im Amt),126,,3
190,23,Undirected,selbes Amt im Amt (Schreiber),127,,2
190,71,Undirected,selbes Amt im Amt (Schreiber),128,,2
190,74,Undirected,selbes Amt im Amt (Schreiber),129,,2
190,82,Undirected,selbes Amt im Amt (Schreiber),130,,2
190,83,Undirected,selbes Amt im Amt (Schreiber),131,,2
190,94,Undirected,selbes Amt im Amt (Schreiber),132,,2
190,156,Undirected,selbes Amt im Amt (Schreiber),133,,2
0,187,Directed,Vogt,134,,5
192,187,Undirected,Schreiber (anderes Amt),136,,2
3,187,Undirected,Gerichtsverwandter (Amt im Amt),137,,2
3,35,Undirected,selbes Amt im Amt (Gerichtsverwandter),138,,2
3,80,Undirected,selbes Amt im Amt (Gerichtsverwandter),139,,2
3,89,Undirected,selbes Amt im Amt (Gerichtsverwandter),140,,2
3,120,Undirected,selbes Amt im Amt (Gerichtsverwandter),141,,2
3,193,Undirected,selbes Amt im Amt (Gerichtsverwandter),142,,2
15,187,Undirected,Vertreter eines Amtsorts,143,,1
47,187,Undirected,Vertreter eines Amtsorts,144,,1
62,187,Undirected,Vertreter eines Amtsorts,145,,1
79,187,Undirected,Vertreter eines Amtsorts,146,,1
88,187,Undirected,Vertreter eines Amtsorts,147,,1
90,187,Undirected,Vertreter eines Amtsorts,148,,1
91,187,Undirected,Vertreter eines Amtsorts,149,,1
195,187,Undirected,Vertreter eines Amtsorts,154,,1
142,187,Undirected,Vertreter eines Amtsorts,151,,1
143,187,Undirected,Vertreter eines Amtsorts,152,,1
172,187,Undirected,Vertreter eines Amtsorts,153,,1
211,187,Undirected,Vertreter eines Amtsorts,155,,1
212,187,Undirected,Vertreter eines Amtsorts,156,,1
288,187,Undirected,Vertreter eines Amtsorts,157,,1
420,187,Undirected,Vertreter eines Amtsorts,158,,1
450,187,Undirected,Vertreter eines Amtsorts,159,,1
15,62,Undirected,Vertreter des selben Amtsorts,160,,2
15,79,Undirected,Vertreter des selben Amtsorts,161,,2
15,142,Undirected,Vertreter des selben Amtsorts,162,,2
15,143,Undirected,Vertreter des selben Amtsorts,163,,2
15,450,Undirected,Vertreter des selben Amtsorts,164,,2
62,79,Undirected,Vertreter des selben Amtsorts,165,,2
62,142,Undirected,Vertreter des selben Amtsorts,166,,2
62,143,Undirected,Vertreter des selben Amtsorts,167,,2
62,450,Undirected,Vertreter des selben Amtsorts,168,,2
79,142,Undirected,Vertreter des selben Amtsorts,169,,2
79,143,Undirected,Vertreter des selben Amtsorts,170,,2
79,450,Undirected,Vertreter des selben Amtsorts,171,,2
142,143,Undirected,Vertreter des selben Amtsorts,172,,2
142,450,Undirected,Vertreter des selben Amtsorts,173,,2
143,450,Undirected,Vertreter des selben Amtsorts,174,,2
172,420,Undirected,Vertreter des selben Amtsorts,175,,2
20,187,Undirected,Unterzeichnet ein Protokoll,176,,1
21,187,Undirected,Unterzeichnet ein Protokoll,177,,1
32,187,Undirected,Unterzeichnet ein Protokoll,178,,1
179,187,Undirected,Unterzeichnet ein Protokoll,179,,1
197,187,Undirected,Unterzeichnet ein Protokoll,180,,1
419,187,Undirected,Unterzeichnet ein Protokoll,181,,1
29,187,Undirected,Ratsverwandter,182,,1
39,187,Undirected,Ratsverwandter,183,,1
40,187,Undirected,Ratsverwandter,184,,1
41,187,Undirected,Ratsverwandter,185,,1
42,187,Undirected,Ratsverwandter,186,,1
45,187,Undirected,Ratsverwandter,187,,1
4,187,Undirected,Schultheis (Amt im Amt),188,,2
5,187,Undirected,Schultheis (Amt im Amt),189,,2
6,187,Undirected,Schultheis (Amt im Amt),190,,2
7,187,Undirected,Schultheis (Amt im Amt),191,,2
8,187,Undirected,Schultheis (Amt im Amt),192,,2
9,187,Undirected,Schultheis (Amt im Amt),193,,2
10,187,Undirected,Schultheis (Amt im Amt),194,,2
11,187,Undirected,Schultheis (Amt im Amt),195,,2
12,187,Undirected,Schultheis (Amt im Amt),196,,2
17,187,Undirected,Schultheis (Amt im Amt),197,,2
18,187,Undirected,Schultheis (Amt im Amt),198,,2
22,187,Undirected,Schultheis (Amt im Amt),199,,2
65,187,Undirected,Schultheis (Amt im Amt),200,,2
66,187,Undirected,Schultheis (Amt im Amt),201,,2
84,187,Undirected,Schultheis (Amt im Amt),202,,2
111,187,Undirected,Schultheis (Amt im Amt),203,,2
113,187,Undirected,Schultheis (Amt im Amt),204,,2
114,187,Undirected,Schultheis (Amt im Amt),205,,2
115,187,Undirected,Schultheis (Amt im Amt),206,,2
116,187,Undirected,Schultheis (Amt im Amt),207,,2
117,187,Undirected,Schultheis (Amt im Amt),208,,2
202,187,Undirected,Schultheis (Amt im Amt),209,,2
203,187,Undirected,Schultheis (Amt im Amt),210,,2
207,187,Undirected,Schultheis (Amt im Amt),211,,2
208,187,Undirected,Schultheis (Amt im Amt),212,,2
4,5,Undirected,selbes Amt im Amt (Schultheis),213,,2
4,6,Undirected,selbes Amt im Amt (Schultheis),214,,2
4,7,Undirected,selbes Amt im Amt (Schultheis),215,,2
4,8,Undirected,selbes Amt im Amt (Schultheis),216,,2
4,9,Undirected,selbes Amt im Amt (Schultheis),217,,2
4,10,Undirected,selbes Amt im Amt (Schultheis),218,,2
4,11,Undirected,selbes Amt im Amt (Schultheis),219,,2
4,12,Undirected,selbes Amt im Amt (Schultheis),220,,2
4,17,Undirected,selbes Amt im Amt (Schultheis),221,,2
4,18,Undirected,selbes Amt im Amt (Schultheis),222,,2
4,22,Undirected,selbes Amt im Amt (Schultheis),223,,2
4,65,Undirected,selbes Amt im Amt (Schultheis),224,,2
4,66,Undirected,selbes Amt im Amt (Schultheis),225,,2
4,84,Undirected,selbes Amt im Amt (Schultheis),226,,2
4,111,Undirected,selbes Amt im Amt (Schultheis),227,,2
4,113,Undirected,selbes Amt im Amt (Schultheis),228,,2
4,114,Undirected,selbes Amt im Amt (Schultheis),229,,2
4,115,Undirected,selbes Amt im Amt (Schultheis),230,,2
4,116,Undirected,selbes Amt im Amt (Schultheis),231,,2
4,117,Undirected,selbes Amt im Amt (Schultheis),232,,2
4,202,Undirected,selbes Amt im Amt (Schultheis),233,,2
4,203,Undirected,selbes Amt im Amt (Schultheis),234,,2
4,207,Undirected,selbes Amt im Amt (Schultheis),235,,2
4,208,Undirected,selbes Amt im Amt (Schultheis),236,,2
5,6,Undirected,selbes Amt im Amt (Schultheis),237,,2
5,7,Undirected,selbes Amt im Amt (Schultheis),238,,2
5,8,Undirected,selbes Amt im Amt (Schultheis),239,,2
5,9,Undirected,selbes Amt im Amt (Schultheis),240,,2
5,10,Undirected,selbes Amt im Amt (Schultheis),241,,2
5,11,Undirected,selbes Amt im Amt (Schultheis),242,,2
5,12,Undirected,selbes Amt im Amt (Schultheis),243,,2
5,17,Undirected,selbes Amt im Amt (Schultheis),244,,2
5,18,Undirected,selbes Amt im Amt (Schultheis),245,,2
5,22,Undirected,selbes Amt im Amt (Schultheis),246,,2
5,65,Undirected,selbes Amt im Amt (Schultheis),247,,2
5,66,Undirected,selbes Amt im Amt (Schultheis),248,,2
5,84,Undirected,selbes Amt im Amt (Schultheis),249,,2
5,111,Undirected,selbes Amt im Amt (Schultheis),250,,2
5,113,Undirected,selbes Amt im Amt (Schultheis),251,,2
5,114,Undirected,selbes Amt im Amt (Schultheis),252,,2
5,115,Undirected,selbes Amt im Amt (Schultheis),253,,2
5,116,Undirected,selbes Amt im Amt (Schultheis),254,,2
5,117,Undirected,selbes Amt im Amt (Schultheis),255,,2
5,202,Undirected,selbes Amt im Amt (Schultheis),256,,2
5,203,Undirected,selbes Amt im Amt (Schultheis),257,,2
5,207,Undirected,selbes Amt im Amt (Schultheis),258,,2
5,208,Undirected,selbes Amt im Amt (Schultheis),259,,2
6,7,Undirected,selbes Amt im Amt (Schultheis),260,,2
6,8,Undirected,selbes Amt im Amt (Schultheis),261,,2
6,9,Undirected,selbes Amt im Amt (Schultheis),262,,2
6,10,Undirected,selbes Amt im Amt (Schultheis),263,,2
6,11,Undirected,selbes Amt im Amt (Schultheis),264,,2
6,12,Undirected,selbes Amt im Amt (Schultheis),265,,2
6,17,Undirected,selbes Amt im Amt (Schultheis),266,,2
6,18,Undirected,selbes Amt im Amt (Schultheis),267,,2
6,22,Undirected,selbes Amt im Amt (Schultheis),268,,2
6,65,Undirected,selbes Amt im Amt (Schultheis),269,,2
6,66,Undirected,selbes Amt im Amt (Schultheis),270,,2
6,84,Undirected,selbes Amt im Amt (Schultheis),271,,2
6,111,Undirected,selbes Amt im Amt (Schultheis),272,,2
6,113,Undirected,selbes Amt im Amt (Schultheis),273,,2
6,114,Undirected,selbes Amt im Amt (Schultheis),274,,2
6,115,Undirected,selbes Amt im Amt (Schultheis),275,,2
6,116,Undirected,selbes Amt im Amt (Schultheis),276,,2
6,117,Undirected,selbes Amt im Amt (Schultheis),277,,2
6,202,Undirected,selbes Amt im Amt (Schultheis),278,,2
6,203,Undirected,selbes Amt im Amt (Schultheis),279,,2
6,207,Undirected,selbes Amt im Amt (Schultheis),280,,2
6,208,Undirected,selbes Amt im Amt (Schultheis),281,,2
7,8,Undirected,selbes Amt im Amt (Schultheis),282,,2
7,9,Undirected,selbes Amt im Amt (Schultheis),283,,2
7,10,Undirected,selbes Amt im Amt (Schultheis),284,,2
7,11,Undirected,selbes Amt im Amt (Schultheis),285,,2
7,12,Undirected,selbes Amt im Amt (Schultheis),286,,2
7,17,Undirected,selbes Amt im Amt (Schultheis),287,,2
7,18,Undirected,selbes Amt im Amt (Schultheis),288,,2
7,22,Undirected,selbes Amt im Amt (Schultheis),289,,2
7,65,Undirected,selbes Amt im Amt (Schultheis),290,,2
7,66,Undirected,selbes Amt im Amt (Schultheis),291,,2
7,84,Undirected,selbes Amt im Amt (Schultheis),292,,2
7,111,Undirected,selbes Amt im Amt (Schultheis),293,,2
7,113,Undirected,selbes Amt im Amt (Schultheis),294,,2
7,114,Undirected,selbes Amt im Amt (Schultheis),295,,2
7,115,Undirected,selbes Amt im Amt (Schultheis),296,,2
7,116,Undirected,selbes Amt im Amt (Schultheis),297,,2
7,117,Undirected,selbes Amt im Amt (Schultheis),298,,2
7,202,Undirected,selbes Amt im Amt (Schultheis),299,,2
7,203,Undirected,selbes Amt im Amt (Schultheis),300,,2
7,207,Undirected,selbes Amt im Amt (Schultheis),301,,2
7,208,Undirected,selbes Amt im Amt (Schultheis),302,,2
8,9,Undirected,selbes Amt im Amt (Schultheis),303,,2
8,10,Undirected,selbes Amt im Amt (Schultheis),304,,2
8,11,Undirected,selbes Amt im Amt (Schultheis),305,,2
8,12,Undirected,selbes Amt im Amt (Schultheis),306,,2
8,17,Undirected,selbes Amt im Amt (Schultheis),307,,2
8,18,Undirected,selbes Amt im Amt (Schultheis),308,,2
8,22,Undirected,selbes Amt im Amt (Schultheis),309,,2
8,65,Undirected,selbes Amt im Amt (Schultheis),310,,2
8,66,Undirected,selbes Amt im Amt (Schultheis),311,,2
8,84,Undirected,selbes Amt im Amt (Schultheis),312,,2
8,111,Undirected,selbes Amt im Amt (Schultheis),313,,2
8,113,Undirected,selbes Amt im Amt (Schultheis),314,,2
8,114,Undirected,selbes Amt im Amt (Schultheis),315,,2
8,115,Undirected,selbes Amt im Amt (Schultheis),316,,2
8,116,Undirected,selbes Amt im Amt (Schultheis),317,,2
